COUNCIL DISTRICT,CONSOLIDATION,POLLING PLACE,POLLING PLACE ADDRESS,BALLOT GROUP,POLL TYPE,PRECINCT,HANDICAP ACCESS
0,103-0028C,CARNEGIE MIDDLE SCHOOL,"     21820 BONITA ST, CARSON, CA 90745",3,LAUSD,103-0028C,Y
0,103-0028C,CARNEGIE MIDDLE SCHOOL,"     21820 BONITA ST, CARSON, CA 90745",3,LAUSD,103-0046H,Y
0,103-0028C,CARNEGIE MIDDLE SCHOOL,"     21820 BONITA ST, CARSON, CA 90745",3,LAUSD,103-0048A,Y
0,103-0028C,CARNEGIE MIDDLE SCHOOL,"     21820 BONITA ST, CARSON, CA 90745",3,LAUSD,103-0048B,Y
0,103-0028C,CARNEGIE MIDDLE SCHOOL,"     21820 BONITA ST, CARSON, CA 90745",3,LAUSD,103-0048C,Y
0,103-0028C,CARNEGIE MIDDLE SCHOOL,"     21820 BONITA ST, CARSON, CA 90745",3,LAUSD,103-0048D,Y
0,103-0028C,CARNEGIE MIDDLE SCHOOL,"     21820 BONITA ST, CARSON, CA 90745",3,LAUSD,103-0048E,Y
0,103-0031A,STEPHEN WHITE MIDDLE SCHOOL,"     22102 S FIGUEROA ST, CARSON, CA 90745",3,LAUSD,103-0012A,Y
0,103-0031A,STEPHEN WHITE MIDDLE SCHOOL,"     22102 S FIGUEROA ST, CARSON, CA 90745",3,LAUSD,103-0012B,Y
0,103-0031A,STEPHEN WHITE MIDDLE SCHOOL,"     22102 S FIGUEROA ST, CARSON, CA 90745",3,LAUSD,103-0012C,Y
0,103-0031A,STEPHEN WHITE MIDDLE SCHOOL,"     22102 S FIGUEROA ST, CARSON, CA 90745",3,LAUSD,103-0012D,Y
0,103-0031A,STEPHEN WHITE MIDDLE SCHOOL,"     22102 S FIGUEROA ST, CARSON, CA 90745",3,LAUSD,103-0012E,Y
0,103-0031A,STEPHEN WHITE MIDDLE SCHOOL,"     22102 S FIGUEROA ST, CARSON, CA 90745",3,LAUSD,103-0031A,Y
0,103-0031A,STEPHEN WHITE MIDDLE SCHOOL,"     22102 S FIGUEROA ST, CARSON, CA 90745",3,LAUSD,103-0032A,Y
0,103-0031A,STEPHEN WHITE MIDDLE SCHOOL,"     22102 S FIGUEROA ST, CARSON, CA 90745",3,LAUSD,103-0032B,Y
0,103-0031A,STEPHEN WHITE MIDDLE SCHOOL,"     22102 S FIGUEROA ST, CARSON, CA 90745",3,LAUSD,103-0032C,Y
0,103-0031A,STEPHEN WHITE MIDDLE SCHOOL,"     22102 S FIGUEROA ST, CARSON, CA 90745",3,LAUSD,103-0032D,Y
0,103-0031A,STEPHEN WHITE MIDDLE SCHOOL,"     22102 S FIGUEROA ST, CARSON, CA 90745",3,LAUSD,103-0032E,Y
0,103-0031A,STEPHEN WHITE MIDDLE SCHOOL,"     22102 S FIGUEROA ST, CARSON, CA 90745",3,LAUSD,103-0032F,Y
0,103-0031A,STEPHEN WHITE MIDDLE SCHOOL,"     22102 S FIGUEROA ST, CARSON, CA 90745",3,LAUSD,103-0033A,Y
0,103-0031A,STEPHEN WHITE MIDDLE SCHOOL,"     22102 S FIGUEROA ST, CARSON, CA 90745",3,LAUSD,103-0033B,Y
0,103-0031A,STEPHEN WHITE MIDDLE SCHOOL,"     22102 S FIGUEROA ST, CARSON, CA 90745",3,LAUSD,103-0033C,Y
0,103-0031A,STEPHEN WHITE MIDDLE SCHOOL,"     22102 S FIGUEROA ST, CARSON, CA 90745",3,LAUSD,103-0033D,Y
0,103-0031A,STEPHEN WHITE MIDDLE SCHOOL,"     22102 S FIGUEROA ST, CARSON, CA 90745",3,LAUSD,103-0033E,Y
0,103-0031A,STEPHEN WHITE MIDDLE SCHOOL,"     22102 S FIGUEROA ST, CARSON, CA 90745",3,LAUSD,103-0120B,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0013B,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0013E,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0035B,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0035E,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0035F,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0036A,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0036B,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0036C,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0036D,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0037A,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0037B,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0037C,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0037D,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0037E,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0037F,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0050A,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0050B,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0050C,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0050D,Y
0,103-0037D,CARRIAGE CREST PARK,"     23800 S FIGUEROA ST, CARSON, CA 90745",3,CITYO,103-0050E,Y
0,103-0038E,CATSKILL AVENUE ELEMENTARY,"     23536 CATSKILL AVE, CARSON, CA 90745",3,LAUSD,103-0005B,Y
0,103-0038E,CATSKILL AVENUE ELEMENTARY,"     23536 CATSKILL AVE, CARSON, CA 90745",3,LAUSD,103-0005C,Y
0,103-0038E,CATSKILL AVENUE ELEMENTARY,"     23536 CATSKILL AVE, CARSON, CA 90745",3,LAUSD,103-0038B,Y
0,103-0038E,CATSKILL AVENUE ELEMENTARY,"     23536 CATSKILL AVE, CARSON, CA 90745",3,LAUSD,103-0038C,Y
0,103-0038E,CATSKILL AVENUE ELEMENTARY,"     23536 CATSKILL AVE, CARSON, CA 90745",3,LAUSD,103-0038D,Y
0,103-0038E,CATSKILL AVENUE ELEMENTARY,"     23536 CATSKILL AVE, CARSON, CA 90745",3,LAUSD,103-0038E,Y
0,103-0038E,CATSKILL AVENUE ELEMENTARY,"     23536 CATSKILL AVE, CARSON, CA 90745",3,LAUSD,103-0042B,Y
0,103-0038E,CATSKILL AVENUE ELEMENTARY,"     23536 CATSKILL AVE, CARSON, CA 90745",3,LAUSD,103-0042C,Y
0,103-0038E,CATSKILL AVENUE ELEMENTARY,"     23536 CATSKILL AVE, CARSON, CA 90745",3,LAUSD,103-0042D,Y
0,103-0038E,CATSKILL AVENUE ELEMENTARY,"     23536 CATSKILL AVE, CARSON, CA 90745",3,LAUSD,103-0043A,Y
0,103-0038E,CATSKILL AVENUE ELEMENTARY,"     23536 CATSKILL AVE, CARSON, CA 90745",3,LAUSD,103-0043C,Y
0,103-0038E,CATSKILL AVENUE ELEMENTARY,"     23536 CATSKILL AVE, CARSON, CA 90745",3,LAUSD,103-0043D,Y
0,103-0038E,CATSKILL AVENUE ELEMENTARY,"     23536 CATSKILL AVE, CARSON, CA 90745",3,LAUSD,103-0043E,Y
0,103-0038E,CATSKILL AVENUE ELEMENTARY,"     23536 CATSKILL AVE, CARSON, CA 90745",3,LAUSD,103-0045A,Y
0,103-0039B,DOLORES ST ELEMENTARY SCHOOL,"     22526 DOLORES ST, CARSON, CA 90745",3,LAUSD,103-0005A,Y
0,103-0039B,DOLORES ST ELEMENTARY SCHOOL,"     22526 DOLORES ST, CARSON, CA 90745",3,LAUSD,103-0005D,Y
0,103-0039B,DOLORES ST ELEMENTARY SCHOOL,"     22526 DOLORES ST, CARSON, CA 90745",3,LAUSD,103-0024B,Y
0,103-0039B,DOLORES ST ELEMENTARY SCHOOL,"     22526 DOLORES ST, CARSON, CA 90745",3,LAUSD,103-0038A,Y
0,103-0039B,DOLORES ST ELEMENTARY SCHOOL,"     22526 DOLORES ST, CARSON, CA 90745",3,LAUSD,103-0039A,Y
0,103-0039B,DOLORES ST ELEMENTARY SCHOOL,"     22526 DOLORES ST, CARSON, CA 90745",3,LAUSD,103-0039B,Y
0,103-0039B,DOLORES ST ELEMENTARY SCHOOL,"     22526 DOLORES ST, CARSON, CA 90745",3,LAUSD,103-0039C,Y
0,103-0039B,DOLORES ST ELEMENTARY SCHOOL,"     22526 DOLORES ST, CARSON, CA 90745",3,LAUSD,103-0039D,Y
0,103-0039B,DOLORES ST ELEMENTARY SCHOOL,"     22526 DOLORES ST, CARSON, CA 90745",3,LAUSD,103-0039E,Y
0,103-0039B,DOLORES ST ELEMENTARY SCHOOL,"     22526 DOLORES ST, CARSON, CA 90745",3,LAUSD,103-0039F,Y
0,103-0039B,DOLORES ST ELEMENTARY SCHOOL,"     22526 DOLORES ST, CARSON, CA 90745",3,LAUSD,103-0040A,Y
0,103-0039B,DOLORES ST ELEMENTARY SCHOOL,"     22526 DOLORES ST, CARSON, CA 90745",3,LAUSD,103-0040B,Y
0,103-0039B,DOLORES ST ELEMENTARY SCHOOL,"     22526 DOLORES ST, CARSON, CA 90745",3,LAUSD,103-0040C,Y
0,103-0039B,DOLORES ST ELEMENTARY SCHOOL,"     22526 DOLORES ST, CARSON, CA 90745",3,LAUSD,103-0040D,Y
0,103-0039B,DOLORES ST ELEMENTARY SCHOOL,"     22526 DOLORES ST, CARSON, CA 90745",3,LAUSD,103-0042A,Y
0,103-0039B,DOLORES ST ELEMENTARY SCHOOL,"     22526 DOLORES ST, CARSON, CA 90745",3,LAUSD,103-0046A,Y
0,103-0039B,DOLORES ST ELEMENTARY SCHOOL,"     22526 DOLORES ST, CARSON, CA 90745",3,LAUSD,103-0046B,Y
0,103-0044B,WILMINGTON FIRST ASSEMBLY,"     24919 S AVALON BLVD, WILMINGTON, CA 90744",3,CHUR1,103-0007A,Y
0,103-0044B,WILMINGTON FIRST ASSEMBLY,"     24919 S AVALON BLVD, WILMINGTON, CA 90744",3,CHUR1,103-0007B,Y
0,103-0044B,WILMINGTON FIRST ASSEMBLY,"     24919 S AVALON BLVD, WILMINGTON, CA 90744",3,CHUR1,103-0007C,Y
0,103-0044B,WILMINGTON FIRST ASSEMBLY,"     24919 S AVALON BLVD, WILMINGTON, CA 90744",3,CHUR1,103-0007D,Y
0,103-0044B,WILMINGTON FIRST ASSEMBLY,"     24919 S AVALON BLVD, WILMINGTON, CA 90744",3,CHUR1,103-0007E,Y
0,103-0044B,WILMINGTON FIRST ASSEMBLY,"     24919 S AVALON BLVD, WILMINGTON, CA 90744",3,CHUR1,103-0043B,Y
0,103-0044B,WILMINGTON FIRST ASSEMBLY,"     24919 S AVALON BLVD, WILMINGTON, CA 90744",3,CHUR1,103-0044A,Y
0,103-0044B,WILMINGTON FIRST ASSEMBLY,"     24919 S AVALON BLVD, WILMINGTON, CA 90744",3,CHUR1,103-0044B,Y
0,103-0044B,WILMINGTON FIRST ASSEMBLY,"     24919 S AVALON BLVD, WILMINGTON, CA 90744",3,CHUR1,103-0044C,Y
0,103-0044B,WILMINGTON FIRST ASSEMBLY,"     24919 S AVALON BLVD, WILMINGTON, CA 90744",3,CHUR1,103-0044D,Y
0,103-0044B,WILMINGTON FIRST ASSEMBLY,"     24919 S AVALON BLVD, WILMINGTON, CA 90744",3,CHUR1,103-0044E,Y
0,103-0044B,WILMINGTON FIRST ASSEMBLY,"     24919 S AVALON BLVD, WILMINGTON, CA 90744",3,CHUR1,103-0046C,Y
0,103-0044B,WILMINGTON FIRST ASSEMBLY,"     24919 S AVALON BLVD, WILMINGTON, CA 90744",3,CHUR1,103-0046D,Y
0,103-0044B,WILMINGTON FIRST ASSEMBLY,"     24919 S AVALON BLVD, WILMINGTON, CA 90744",3,CHUR1,103-0046F,Y
0,103-0044B,WILMINGTON FIRST ASSEMBLY,"     24919 S AVALON BLVD, WILMINGTON, CA 90744",3,CHUR1,103-0046G,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0067A,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0102A,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0102B,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0102F,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0103A,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0103B,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0103C,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0103D,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0104A,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0104B,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0104C,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0104D,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0104E,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0105A,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0105B,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0105C,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0105D,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0105E,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0117C,Y
0,103-0102B,ANNALEE AVE ELEM SCHOOL,"     19410 ANNALEE AVE, CARSON, CA 90746",3,LAUSD,103-0117D,Y
0,103-0108J,DOLPHIN PARK,"     21205 S WATER ST, CARSON, CA 90745",3,CITYO,103-0108C,Y
0,103-0108J,DOLPHIN PARK,"     21205 S WATER ST, CARSON, CA 90745",3,CITYO,103-0108D,Y
0,103-0108J,DOLPHIN PARK,"     21205 S WATER ST, CARSON, CA 90745",3,CITYO,103-0108E,Y
0,103-0108J,DOLPHIN PARK,"     21205 S WATER ST, CARSON, CA 90745",3,CITYO,103-0108F,Y
0,103-0108J,DOLPHIN PARK,"     21205 S WATER ST, CARSON, CA 90745",3,CITYO,103-0108H,Y
0,103-0108J,DOLPHIN PARK,"     21205 S WATER ST, CARSON, CA 90745",3,CITYO,103-0108J,Y
0,103-0108J,DOLPHIN PARK,"     21205 S WATER ST, CARSON, CA 90745",3,CITYO,103-0109A,Y
0,103-0108J,DOLPHIN PARK,"     21205 S WATER ST, CARSON, CA 90745",3,CITYO,103-0109D,Y
0,103-0108J,DOLPHIN PARK,"     21205 S WATER ST, CARSON, CA 90745",3,CITYO,103-0109E,Y
0,103-0111B,MILLS MEMORIAL PARK,"      1340 DIMONDALE DR, CARSON, CA 90746",3,CITYO,103-0106A,Y
0,103-0111B,MILLS MEMORIAL PARK,"      1340 DIMONDALE DR, CARSON, CA 90746",3,CITYO,103-0106B,Y
0,103-0111B,MILLS MEMORIAL PARK,"      1340 DIMONDALE DR, CARSON, CA 90746",3,CITYO,103-0106C,Y
0,103-0111B,MILLS MEMORIAL PARK,"      1340 DIMONDALE DR, CARSON, CA 90746",3,CITYO,103-0106D,Y
0,103-0111B,MILLS MEMORIAL PARK,"      1340 DIMONDALE DR, CARSON, CA 90746",3,CITYO,103-0106E,Y
0,103-0111B,MILLS MEMORIAL PARK,"      1340 DIMONDALE DR, CARSON, CA 90746",3,CITYO,103-0107A,Y
0,103-0111B,MILLS MEMORIAL PARK,"      1340 DIMONDALE DR, CARSON, CA 90746",3,CITYO,103-0107B,Y
0,103-0111B,MILLS MEMORIAL PARK,"      1340 DIMONDALE DR, CARSON, CA 90746",3,CITYO,103-0107C,Y
0,103-0111B,MILLS MEMORIAL PARK,"      1340 DIMONDALE DR, CARSON, CA 90746",3,CITYO,103-0107D,Y
0,103-0111B,MILLS MEMORIAL PARK,"      1340 DIMONDALE DR, CARSON, CA 90746",3,CITYO,103-0107E,Y
0,103-0111B,MILLS MEMORIAL PARK,"      1340 DIMONDALE DR, CARSON, CA 90746",3,CITYO,103-0111A,Y
0,103-0111B,MILLS MEMORIAL PARK,"      1340 DIMONDALE DR, CARSON, CA 90746",3,CITYO,103-0111B,Y
0,103-0111B,MILLS MEMORIAL PARK,"      1340 DIMONDALE DR, CARSON, CA 90746",3,CITYO,103-0111C,Y
0,103-0111B,MILLS MEMORIAL PARK,"      1340 DIMONDALE DR, CARSON, CA 90746",3,CITYO,103-0111D,Y
0,103-0111B,MILLS MEMORIAL PARK,"      1340 DIMONDALE DR, CARSON, CA 90746",3,CITYO,103-0111E,Y
0,103-0111B,MILLS MEMORIAL PARK,"      1340 DIMONDALE DR, CARSON, CA 90746",3,CITYO,103-0117A,Y
0,103-0111B,MILLS MEMORIAL PARK,"      1340 DIMONDALE DR, CARSON, CA 90746",3,CITYO,103-0117B,Y
0,103-0111B,MILLS MEMORIAL PARK,"      1340 DIMONDALE DR, CARSON, CA 90746",3,CITYO,103-0117E,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0112A,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0112B,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0112C,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0112D,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0112E,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0113A,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0113B,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0113C,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0113D,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0113E,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0114A,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0114B,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0114C,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0114D,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0114E,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0114F,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0115A,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0115B,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0115C,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0115D,Y
0,103-0115D,DOMINGUEZ COMMUNITY CENTER,"     21156 SANTA FE AVE, CARSON, CA 90810",3,COMMU,103-0115E,Y
0,103-0119A,SOUTH BAY PAVILION @ CARSON,"     20700 S AVALON BLVD, CARSON, CA 90746",3,BUS.,103-0020A,Y
0,103-0119A,SOUTH BAY PAVILION @ CARSON,"     20700 S AVALON BLVD, CARSON, CA 90746",3,BUS.,103-0020B,Y
0,103-0119A,SOUTH BAY PAVILION @ CARSON,"     20700 S AVALON BLVD, CARSON, CA 90746",3,BUS.,103-0020C,Y
0,103-0119A,SOUTH BAY PAVILION @ CARSON,"     20700 S AVALON BLVD, CARSON, CA 90746",3,BUS.,103-0020E,Y
0,103-0119A,SOUTH BAY PAVILION @ CARSON,"     20700 S AVALON BLVD, CARSON, CA 90746",3,BUS.,103-0020F,Y
0,103-0119A,SOUTH BAY PAVILION @ CARSON,"     20700 S AVALON BLVD, CARSON, CA 90746",3,BUS.,103-0020H,Y
0,103-0119A,SOUTH BAY PAVILION @ CARSON,"     20700 S AVALON BLVD, CARSON, CA 90746",3,BUS.,103-0022A,Y
0,103-0119A,SOUTH BAY PAVILION @ CARSON,"     20700 S AVALON BLVD, CARSON, CA 90746",3,BUS.,103-0022B,Y
0,103-0119A,SOUTH BAY PAVILION @ CARSON,"     20700 S AVALON BLVD, CARSON, CA 90746",3,BUS.,103-0022C,Y
0,103-0119A,SOUTH BAY PAVILION @ CARSON,"     20700 S AVALON BLVD, CARSON, CA 90746",3,BUS.,103-0022D,Y
0,103-0119A,SOUTH BAY PAVILION @ CARSON,"     20700 S AVALON BLVD, CARSON, CA 90746",3,BUS.,103-0022E,Y
0,103-0119A,SOUTH BAY PAVILION @ CARSON,"     20700 S AVALON BLVD, CARSON, CA 90746",3,BUS.,103-0108B,Y
0,103-0119A,SOUTH BAY PAVILION @ CARSON,"     20700 S AVALON BLVD, CARSON, CA 90746",3,BUS.,103-0109B,Y
0,103-0119A,SOUTH BAY PAVILION @ CARSON,"     20700 S AVALON BLVD, CARSON, CA 90746",3,BUS.,103-0109C,Y
0,103-0119A,SOUTH BAY PAVILION @ CARSON,"     20700 S AVALON BLVD, CARSON, CA 90746",3,BUS.,103-0119A,Y
0,103-0119A,SOUTH BAY PAVILION @ CARSON,"     20700 S AVALON BLVD, CARSON, CA 90746",3,BUS.,103-0119B,Y
0,103-0120A,CARSON RETIREMENT CENTER,"       345 E CARSON ST, CARSON, CA 90745",3,SRHMS,103-0016A,Y
0,103-0120A,CARSON RETIREMENT CENTER,"       345 E CARSON ST, CARSON, CA 90745",3,SRHMS,103-0016B,Y
0,103-0120A,CARSON RETIREMENT CENTER,"       345 E CARSON ST, CARSON, CA 90745",3,SRHMS,103-0016D,Y
0,103-0120A,CARSON RETIREMENT CENTER,"       345 E CARSON ST, CARSON, CA 90745",3,SRHMS,103-0016E,Y
0,103-0120A,CARSON RETIREMENT CENTER,"       345 E CARSON ST, CARSON, CA 90745",3,SRHMS,103-0016F,Y
0,103-0120A,CARSON RETIREMENT CENTER,"       345 E CARSON ST, CARSON, CA 90745",3,SRHMS,103-0027A,Y
0,103-0120A,CARSON RETIREMENT CENTER,"       345 E CARSON ST, CARSON, CA 90745",3,SRHMS,103-0027D,Y
0,103-0120A,CARSON RETIREMENT CENTER,"       345 E CARSON ST, CARSON, CA 90745",3,SRHMS,103-0027E,Y
0,103-0120A,CARSON RETIREMENT CENTER,"       345 E CARSON ST, CARSON, CA 90745",3,SRHMS,103-0028A,Y
0,103-0120A,CARSON RETIREMENT CENTER,"       345 E CARSON ST, CARSON, CA 90745",3,SRHMS,103-0028D,Y
0,103-0120A,CARSON RETIREMENT CENTER,"       345 E CARSON ST, CARSON, CA 90745",3,SRHMS,103-0028E,Y
0,103-0120A,CARSON RETIREMENT CENTER,"       345 E CARSON ST, CARSON, CA 90745",3,SRHMS,103-0029A,Y
0,103-0120A,CARSON RETIREMENT CENTER,"       345 E CARSON ST, CARSON, CA 90745",3,SRHMS,103-0029B,Y
0,103-0120A,CARSON RETIREMENT CENTER,"       345 E CARSON ST, CARSON, CA 90745",3,SRHMS,103-0029C,Y
0,103-0120A,CARSON RETIREMENT CENTER,"       345 E CARSON ST, CARSON, CA 90745",3,SRHMS,103-0029D,Y
0,103-0120A,CARSON RETIREMENT CENTER,"       345 E CARSON ST, CARSON, CA 90745",3,SRHMS,103-0029E,Y
0,103-0120A,CARSON RETIREMENT CENTER,"       345 E CARSON ST, CARSON, CA 90745",3,SRHMS,103-0082A,Y
0,103-0120A,CARSON RETIREMENT CENTER,"       345 E CARSON ST, CARSON, CA 90745",3,SRHMS,103-0120A,Y
0,115-0001A,PORTER RANCH COMM. SCHOOL,"     12450 N MASON AVE, PORTER RANCH, CA 91326",1,LAUSD,115-0001A,N
0,115-0001A,PORTER RANCH COMM. SCHOOL,"     12450 N MASON AVE, PORTER RANCH, CA 91326",1,LAUSD,115-0001C,N
0,115-0001A,PORTER RANCH COMM. SCHOOL,"     12450 N MASON AVE, PORTER RANCH, CA 91326",1,LAUSD,115-0001D,N
0,115-0001A,PORTER RANCH COMM. SCHOOL,"     12450 N MASON AVE, PORTER RANCH, CA 91326",1,LAUSD,115-0001E,N
0,115-0001A,PORTER RANCH COMM. SCHOOL,"     12450 N MASON AVE, PORTER RANCH, CA 91326",1,LAUSD,115-0001F,N
0,115-0001A,PORTER RANCH COMM. SCHOOL,"     12450 N MASON AVE, PORTER RANCH, CA 91326",1,LAUSD,115-0001G,N
0,115-0001A,PORTER RANCH COMM. SCHOOL,"     12450 N MASON AVE, PORTER RANCH, CA 91326",1,LAUSD,115-0001H,N
0,115-0001A,PORTER RANCH COMM. SCHOOL,"     12450 N MASON AVE, PORTER RANCH, CA 91326",1,LAUSD,115-0001J,N
